761.124,11529795934.9775
762.105,9135359974.68784
763.087,8033124240.05938
764.069,7239166606.11341
765.051,7085434356.67763
766.033,7176193690.38006
767.015,7472110881.71845
767.997,7166060524.72961
768.979,7290573532.72794
769.961,7029869213.61703
770.943,7147274212.91953
771.925,6894834218.59912
772.907,7021534432.10147
773.889,6770499255.13556
774.872,6905800990.20933
775.854,6702707924.22398
776.837,6791752813.95362
777.819,6558799564.36026
778.801,6642228302.22379
779.784,6404891819.39954
780.767,6496190571.92637
781.749,6286552857.63447
782.732,6379161536.03291
783.715,6190669396.8522
784.697,6283302611.41056
785.68,6088860583.70785
786.663,6209588995.75233
787.646,6035211034.56424
788.629,6116911448.81477
789.612,5953160056.75908
790.595,6038031337.48175
791.578,5865253380.4395
792.561,5939347348.33567
793.544,5763418008.72218
794.527,5834865928.76085
795.51,5671293124.3106
796.494,5736669405.231
797.477,5568201340.92701
798.46,5654959311.95916
799.444,5507188540.98063
800.427,5584084937.15254
801.41,5438435735.90207
802.394,5504500908.45632
803.377,5355550030.62403
804.361,5400194023.64986
805.344,5241790538.60246
806.328,5287731112.06258
807.312,5138916039.58984
808.295,5188004406.13395
809.279,5052254168.68636
810.263,5108172460.01219
811.246,4986427643.23848
812.23,5029905651.5905
813.214,4908455447.2955
814.198,4951472336.39499
815.182,4825545855.25954
816.166,4860452219.26856
817.15,4739234787.40517
818.134,4780218920.7047
819.118,4666130365.2885
820.102,4701227248.83701
821.086,4586562527.15866
822.07,4621280328.7055
823.054,4517673715.0514
824.038,4547811592.68605
825.022,4448233682.28838
826.006,4478204494.00961
826.991,4382394315.8687
827.975,4416868074.89386
828.959,4328174195.04007
829.943,4355978363.24571
830.928,4264204930.96122
831.912,4279453576.34047
832.896,4181514489.34531
833.881,4199924152.45195
834.865,4100670065.87681
835.85,4120232434.57287
836.834,4033010391.39662
837.818,4049850747.26619
838.803,3960516472.23142
839.787,3981082594.17789
840.772,3897410340.76618
841.756,3914393638.88071
842.741,3834120354.63362
843.726,3845837893.39054
844.71,3770798264.11924
845.695,3780411931.43878
846.679,3703577327.45342
847.664,3713456919.92971
848.649,3637347466.50778
849.633,3637639423.24352
850.618,3554132285.23831
851.603,3557512569.30184
852.588,3476006909.66642
853.572,3475582937.34009
854.557,3400179972.49219
855.542,3397799224.8048
856.527,3323815204.25501
857.511,3316546754.63217
858.496,3243933390.11677
859.481,3236282662.3493
860.466,3168907376.21683
861.451,3155933198.21493
862.435,3087294487.37021
863.42,3078781016.08797
864.405,3012261807.45624
865.39,3003839636.95731
866.375,2944987863.11041
867.36,2933716858.00629
868.345,2878517469.15502
869.33,2869740061.61475
870.315,2812009782.65316
871.299,2806236688.99179
872.284,2752359002.66482
873.269,2743145262.50352
874.254,2692271174.7015
875.239,2681923883.06765
876.224,2629091675.24612
877.209,2620671929.40125
878.194,2571392328.30369
879.179,2563333510.56127
880.164,2518614828.53772
881.149,2512933370.30619
882.134,2473171918.90465
883.119,2473430300.94254
884.104,2441846165.14273
885.089,2450451258.11203
886.074,2426893874.6921
887.059,2435056081.29024
888.044,2410428090.27844
889.029,2415264919.83737
890.014,2385249310.63279
890.999,2383931798.0033
891.984,2345655209.67698
892.969,2336128462.23222
893.953,2286949394.82801
894.938,2266976328.66525
895.923,2218207591.33094
896.908,2195948474.88752
897.893,2147779671.75751
898.878,2127047078.10665
899.863,2084165917.99832
900.848,2067449487.57363
901.833,2033420121.45845
902.818,2023431509.93422
903.803,1994168041.39944
904.788,1987891982.06103
905.773,1960471372.31206
906.758,1957174621.28894
907.742,1931899371.46143
908.727,1927842139.93495
909.712,1903577279.91724
910.697,1900216194.09892
911.682,1876789099.41529
912.667,1873981660.81961
913.652,1851527559.07025
914.636,1847073454.825
915.621,1821746887.97797
916.606,1817066996.95714
917.591,1794292454.0738
918.575,1790525766.94117
919.56,1768294266.27995
920.545,1764456228.89702
921.53,1743332167.47674
922.514,1738029687.22187
923.499,1715514924.60499
924.484,1708649756.15768
925.468,1684654740.68742
926.453,1675027938.49511
927.438,1647305092.5785
928.422,1634195514.54772
929.407,1604464069.98303
930.391,1588651741.29117
931.376,1558987435.02086
932.361,1542559531.65584
933.345,1513006913.99854
934.33,1495249094.88753
935.314,1465332621.54441
936.298,1447551780.57163
937.283,1419270684.78455
938.267,1402839202.39719
939.252,1378834099.61259
940.236,1366429597.22479
941.22,1345260677.71353
942.205,1336349383.89535
943.189,1319617734.01731
944.173,1312955515.27021
945.158,1297609189.06296
946.142,1292185606.87429
947.126,1278130507.13875
948.11,1272595149.01382
949.094,1256409518.4587
950.079,1247756236.74598
951.063,1231900051.62023
952.047,1222811229.9559
953.031,1206565613.85568
954.015,1199315710.57414
954.999,1185533268.50721
955.983,1180753429.25782
956.967,1170487328.25115
957.951,1169391028.68889
958.934,1162917235.32827
959.918,1163252225.18795
960.902,1154970651.25955
961.886,1153110876.93862
962.87,1144169830.19583
963.853,1141784810.08485
964.837,1133232967.34146
965.821,1131213654.60075
966.804,1122241950.86601
967.788,1120354040.51455
968.772,1112497829.3515
969.755,1111278660.54966
970.739,1104589131.44835
971.722,1103258943.85543
972.705,1095551151.46846
973.689,1094386337.22295
974.672,1086876302.09464
975.655,1086212542.98297
976.639,1079030262.62925
977.622,1077771918.79103
978.605,1069375530.00791
979.588,1067277619.22041
980.571,1059012082.8261
981.555,1056660585.1343
982.538,1048262636.61596
983.521,1045221712.86907
984.504,1037133291.4884
985.486,1035397793.96481
986.469,1028471848.97581
987.452,1027650880.36824
988.435,1021067640.56933
989.418,1020003972.42799
990.4,1013187965.79237
991.383,1012234214.5868
992.366,1005779056.79572
993.348,1004808718.92772
994.331,997966649.343099
995.313,996420899.952703
996.296,990195156.522085
997.278,989086456.02809
998.261,982897667.209546
999.243,981101352.562964
1000.225,974233021.78596
1001.207,972332563.789651
1002.19,965934617.831561
1003.172,964646963.594434
1004.154,959210428.133061
1005.136,958851373.237815
1006.118,954199698.733253
1007.1,954613741.24332
1008.081,951402977.337118
1009.063,952784183.748924
1010.045,949702719.269985
1011.027,951141440.466493
1012.008,948121763.621838
1012.99,950116356.621673
1013.972,946784275.159378
1014.953,947509614.682434
1015.935,943881204.96083
1016.916,944666392.399894
1017.897,940768170.513358
1018.879,940803061.651924
1019.86,936471319.983889
1020.841,936091209.59696
1021.822,930714073.691678
1022.803,929600186.109151
1023.784,923989579.712621
