497.397,89931799987.3769
498.555,36287532102.949
499.712,57235829907.021
500.868,30391905807.3701
502.022,64694821590.2384
503.175,37715037329.8966
504.327,102697230552.493
505.477,39493511720.4345
506.625,61867064066.9748
507.772,44365593931.8384
508.918,170235740277.101
510.063,45098078401.821
511.206,64477355492.3697
512.347,39111114621.6897
513.488,95735691775.7755
514.626,42345770792.3869
515.764,95745911814.0748
516.9,38194818222.0763
518.035,70361379444.9918
519.168,40185860925.4532
520.301,93284495225.3991
521.431,35935008449.3449
522.561,61735059949.7392
523.689,41014743688.6048
524.816,110012315473.868
525.941,44637281520.8522
527.066,85533558863.633
528.188,42433736900.299
529.31,92069670817.9131
530.43,41814453816.8299
531.549,79794655731.9374
532.667,44837118954.7295
533.784,134859662655.898
534.899,45552479986.0675
536.013,72750125847.1885
537.125,38142359233.754
538.237,83101799317.5647
539.347,40186082111.335
540.456,75284301687.0728
541.564,37798378513.0827
542.67,79831730885.0999
543.775,43398317581.9025
544.88,115707040098.228
545.982,42866035475.7806
547.084,71444039657.7603
548.184,38104499881.3266
549.284,84287406317.7874
550.382,44929248480.264
551.479,92622867735.0809
552.574,44839418857.3322
553.669,104380306753.307
554.762,44383105411.2189
555.854,76347316987.0993
556.945,41916145025.8167
558.035,103211330893.054
559.124,40686508178.7887
560.212,74622344933.4889
561.298,41618189533.2166
562.383,69800199590.7842
563.468,38326900156.9868
564.551,83588462630.1865
565.633,44474931170.8379
566.714,68727376423.9295
567.793,40560268077.1649
568.872,74486327644.5604
569.95,39566785615.9829
571.026,78949851965.3628
572.102,41734156745.253
573.176,75794709614.4525
574.249,40966826212.5371
575.322,84384556748.1803
576.393,40275280897.767
577.463,68373944504.4202
578.532,36812174657.6328
579.6,52461238181.8174
580.667,34348361093.4572
581.733,52297633424.4645
582.798,34173482437.2264
583.862,54997122672.4567
584.925,39932645484.2033
585.987,78005732930.3217
587.048,39591151545.7326
588.108,58983630944.7836
589.167,33256285468.9397
590.225,61081603081.33
591.282,37985607451.2182
592.339,76672168204.0351
593.394,40529136696.9469
594.448,76530711070.2097
595.501,40411031265.2013
596.553,52813341741.0528
597.605,31630456563.591
598.655,45507757483.1018
599.705,33525655925.5308
600.753,40751610379.2003
601.801,29679638242.2986
602.847,43643469029.763
603.893,30861458423.018
604.938,40165618080.114
605.982,29742070784.3802
607.025,41639864135.0655
608.068,26862072815.3343
609.109,36644623333.4827
610.149,29808064044.8045
611.189,42216818934.7882
612.228,27930656075.5241
613.266,32527842007.8017
614.303,24547941330.2226
615.339,30517958508.8931
616.374,24094411119.0438
617.409,31211825643.1141
618.443,24865279908.479
619.476,28979810896.3027
620.508,22454591897.0215
621.539,25860366051.3697
622.569,20657616064.1707
623.599,27135163373.3032
624.628,23425780227.2168
625.656,27547071184.8163
626.683,21198963865.4133
627.71,23899564733.799
628.736,18554565948.6362
629.761,22789208556.0393
630.785,20279505894.7346
631.808,24206555419.242
632.831,19315689388.591
633.853,23941161378.9198
634.874,20193909986.7987
635.895,22113905742.381
636.914,17389937830.3118
637.934,20164253818.3013
638.952,18665958907.6739
639.97,20956871217.166
640.986,17319846232.3601
642.003,18333253411.4482
643.018,16138511653.7479
644.033,18194606986.2081
645.047,15899991448.9917
646.061,17697990129.7437
647.074,15484920900.1525
648.086,17992609961.7493
649.097,15972929564.2466
650.108,16603289982.6969
651.118,13762649313.3069
652.128,14692086769.953
653.137,13636917566.1895
654.145,15085670635.2726
655.153,13921960730.5339
656.16,14442317586.4819
657.167,12576338831.8778
658.172,13696494531.0987
659.178,12786142226.7363
660.182,13699361125.9884
661.186,12026118084.1105
662.19,13173527587.6209
663.193,11956060708.4098
664.195,12749033699.9315
665.197,11444258319.7191
666.198,12384453995.8257
667.199,11212941837.7278
668.199,11630890619.3268
669.198,10496481414.3376
670.197,11424156535.4702
671.196,10837087990.1014
672.194,11353440945.8692
673.191,10131905587.6173
674.188,10714610146.3987
675.184,10068407298.9167
676.18,10301606364.4516
677.176,9451970939.17047
678.171,9928064785.33516
679.165,9437537391.9435
680.159,9816673388.69178
681.152,9178571530.09606
682.145,9345898887.77632
683.138,8699302732.98843
684.13,9051564510.51408
685.122,8633617337.37161
686.113,8899944783.54986
687.103,8402727828.44968
688.094,8622935438.85864
689.083,8252993355.67273
690.073,8656647536.47596
691.062,8273953598.45028
692.05,8295838446.38314
693.039,7862153412.38591
694.026,8064354428.12222
695.014,7698003122.82064
696.001,7919266747.68415
696.987,7618734578.98063
697.973,7770699178.59317
698.959,7288605353.13087
699.945,7449181704.59536
700.93,7190719246.25546
701.915,7332546375.99511
702.899,6951279171.35563
703.883,6938809878.20659
704.867,6681046350.97371
705.85,6729508893.50232
706.833,6550413281.16092
707.816,6618779838.4608
708.798,6397065020.33994
709.78,6495708535.33153
710.762,6318315514.89073
711.743,6409113524.24514
712.725,6171257987.18663
713.705,6218210695.8028
714.686,5981949635.00674
715.666,6056910511.36033
716.646,5902325831.94885
717.626,5972993856.80136
718.606,5792813264.86912
719.585,5872843069.82602
720.564,5721373834.79898
721.543,5733897707.43604
722.521,5539721076.3826
723.499,5605615855.90489
724.477,5474493631.41877
725.455,5481846726.86959
726.433,5349981113.22225
727.41,5419536864.03382
728.387,5293612039.38022
729.364,5369450907.14469
730.341,5206266452.36768
731.318,5265615502.76638
732.294,5070511022.31864
733.27,5112595592.19631
734.246,4938640103.55418
735.222,5034608981.96462
736.198,4874030337.28409
737.174,4909315510.66938
738.149,4751056776.82436
739.124,4834203404.47869
740.099,4718677889.76802
741.074,4712872785.74477
742.049,4563531979.66401
743.024,4593985618.63384
743.999,4514537604.71649
744.973,4529362172.85944
745.948,4432640872.90442
746.922,4444160303.01437
747.896,4355067471.43203
748.87,4379185170.20164
749.845,4284330162.79493
750.819,4316007052.5721
751.792,4223166329.14162
752.766,4233632306.48174
753.74,4105924606.34573
754.714,4146067601.82832
755.688,4058044753.17811
756.661,4083053789.36163
757.635,3957000018.64501
758.608,3989616247.96915
759.582,3908244236.5578
760.556,3927938338.70193
761.529,3836831536.8049
762.503,3868297868.03435
763.476,3782817156.76912
764.45,3795939938.37066
765.423,3707132702.24053
766.397,3735273041.01314
767.37,3656440205.47412
768.344,3670955887.36507
769.318,3591876882.48668
770.291,3631431056.26669
771.265,3570266271.62308
772.239,3573448454.1173
773.212,3491825830.18691
774.186,3511757521.41492
775.16,3443009983.30666
776.134,3472487627.17722
777.108,3418229787.04873
778.082,3436843067.55266
779.057,3347295007.66544
780.031,3368402267.79492
781.005,3300423071.89608
781.98,3320004322.00007
782.955,3254095507.53801
783.929,3266424701.09159
784.904,3202761668.14003
785.879,3212985670.45712
786.854,3170271391.8964
787.83,3193486715.00333
788.805,3138487064.79291
789.781,3137534608.22998
790.756,3080370817.70347
791.732,3109128341.05391
792.708,3064542211.4367
